pier,model_x,model_y,footprint_m2,road_outside_median_m2,status,real_world_verified
UNVERIFIED_Pier_685,5634.66748046875,462.3855285644531,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_688,5564.0498046875,439.6447448730469,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_689,5566.34423828125,434.1010437011719,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_692,5495.23779296875,413.90191650390625,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_693,5496.8017578125,408.1095886230469,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_694,5459.84375,405.8664855957031,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_695,5460.37841796875,399.8903503417969,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_700,5350.80078125,418.9689636230469,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_706,5394.05126953125,396.1672058105469,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_707,5394.98193359375,402.09454345703125,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_714,5539.49609375,404.9656066894531,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_715,5537.27783203125,410.5404968261719,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_718,5607.6220703125,432.07415771484375,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_719,5605.404296875,437.6489562988281,3.1058037877082825,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_726,3603.8044433593745,415.9176635742188,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_727,3603.51416015625,421.91061401367193,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_728,3639.5209960937495,416.910400390625,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_729,3639.68603515625,422.9081420898438,3.105584904551506,1.8767507940580106,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_730,3675.3869628906255,415.5393676757813,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_731,3675.69189453125,421.5316772460938,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_732,3711.0544433593745,412.8064270019532,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_733,3711.7131347656236,418.7700805664063,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_734,3746.80126953125,408.857177734375,3.105584904551506,3.105584904551506,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_735,3747.4606933593745,414.8208618164063,3.105584904551506,0.0,NO_MAPPED_ROAD_OVERLAP,False
UNVERIFIED_Pier_736,3782.5490722656236,404.90792846679693,3.105584904551506,3.09512310969434,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_737,3783.20751953125,410.8716125488282,3.105584904551506,0.0,WITHIN_MODELED_MEDIAN,False
UNVERIFIED_Pier_738,3818.2131347656236,400.5797729492188,3.105584904551506,3.0150945351985214,ROAD_OVERLAP_REVIEW,False
UNVERIFIED_Pier_739,3818.9489746093745,406.5344848632813,3.105584904551506,0.0,NO_MAPPED_ROAD_OVERLAP,False
